fecha,categoria,region,unidades_vendidas,precio_promedio,ingresos
2024-05-12,Laptops,Norte,48,1422.78,68293.44
2024-05-13,Laptops,Norte,59,1289.18,76061.62
2024-05-14,Laptops,Norte,51,1390.34,70907.34
2024-05-15,Laptops,Norte,49,1422.18,69686.82
2024-05-16,Laptops,Norte,35,1370.58,47970.3
2024-05-17,Laptops,Norte,41,1284.49,52664.09
2024-05-18,Laptops,Norte,48,1301.7,62481.6
2024-05-19,Laptops,Norte,51,1351.72,68937.72
2024-05-20,Laptops,Norte,55,1423.78,78307.9
2024-05-21,Laptops,Norte,48,1479.96,71038.08
2024-05-22,Laptops,Norte,45,1300.21,58509.45
2024-05-23,Laptops,Norte,39,1357.7,52950.3
2024-05-24,Laptops,Norte,35,1251.48,43801.8
2024-05-25,Laptops,Norte,32,1395.93,44669.76
2024-05-26,Laptops,Norte,44,1504.0,66176.0
2024-05-27,Laptops,Norte,41,1469.97,60268.77
2024-05-28,Laptops,Norte,67,1379.26,92410.42
2024-05-29,Laptops,Norte,39,1374.82,53617.98
2024-05-30,Laptops,Norte,44,1372.81,60403.64
2024-05-31,Laptops,Norte,36,1377.18,49578.48
2024-06-01,Laptops,Norte,48,1399.81,67190.88
2024-06-02,Laptops,Norte,36,1372.6,49413.6
2024-06-03,Laptops,Norte,48,1397.46,67078.08
2024-06-04,Laptops,Norte,42,1319.02,55398.84
2024-06-05,Laptops,Norte,40,1429.33,57173.2
2024-06-06,Laptops,Norte,45,1441.37,64861.65
2024-06-07,Laptops,Norte,29,1571.92,45585.68
2024-06-08,Laptops,Norte,50,1432.79,71639.5
2024-06-09,Laptops,Norte,44,1387.4,61045.6
2024-06-10,Laptops,Norte,48,1510.62,72509.76
2024-06-11,Laptops,Norte,44,1496.66,65853.04
2024-06-12,Laptops,Norte,44,1348.37,59328.28
2024-06-13,Laptops,Norte,29,1520.27,44087.83
2024-06-14,Laptops,Norte,32,1422.46,45518.72
2024-06-15,Laptops,Norte,38,1300.81,49430.78
2024-06-16,Laptops,Norte,45,1348.28,60672.6
2024-06-17,Laptops,Norte,50,1355.7,67785.0
2024-06-18,Laptops,Norte,53,1503.3,79674.9
2024-06-19,Laptops,Norte,34,1411.85,48002.9
2024-06-20,Laptops,Norte,32,1406.58,45010.56
2024-06-21,Laptops,Norte,32,1395.46,44654.72
2024-06-22,Laptops,Norte,30,1538.26,46147.8
2024-06-23,Laptops,Norte,41,1385.08,56788.28
2024-06-24,Laptops,Norte,44,1370.5,60302.0
2024-06-25,Laptops,Norte,43,1482.77,63759.11
2024-06-26,Laptops,Norte,27,1411.27,38104.29
2024-06-27,Laptops,Norte,27,1498.42,40457.34
2024-06-28,Laptops,Norte,26,1370.58,35635.08
2024-06-29,Laptops,Norte,29,1412.11,40951.19
2024-06-30,Laptops,Norte,36,1525.44,54915.84
2024-07-01,Laptops,Norte,33,1364.85,45040.05
2024-07-02,Laptops,Norte,37,1467.86,54310.82
2024-07-03,Laptops,Norte,34,1291.33,43905.22
2024-07-04,Laptops,Norte,29,1451.31,42087.99
2024-07-05,Laptops,Norte,31,1353.99,41973.69
2024-07-06,Laptops,Norte,32,1461.63,46772.16
2024-07-07,Laptops,Norte,29,1320.95,38307.55
2024-07-08,Laptops,Norte,38,1471.07,55900.66
2024-07-09,Laptops,Norte,53,1394.74,73921.22
2024-07-10,Laptops,Norte,30,1427.81,42834.3
2024-07-11,Laptops,Norte,36,1407.53,50671.08
2024-07-12,Laptops,Norte,33,1391.66,45924.78
2024-07-13,Laptops,Norte,25,1352.66,33816.5
2024-07-14,Laptops,Norte,40,1331.49,53259.6
2024-07-15,Laptops,Norte,50,1447.63,72381.5
2024-07-16,Laptops,Norte,30,1319.18,39575.4
2024-07-17,Laptops,Norte,29,1387.72,40243.88
2024-07-18,Laptops,Norte,31,1327.78,41161.18
2024-07-19,Laptops,Norte,28,1374.48,38485.44
2024-07-20,Laptops,Norte,22,1266.77,27868.94
2024-07-21,Laptops,Norte,31,1481.12,45914.72
2024-07-22,Laptops,Norte,32,1448.85,46363.2
2024-07-23,Laptops,Norte,42,1395.08,58593.36
2024-07-24,Laptops,Norte,37,1411.37,52220.69
2024-07-25,Laptops,Norte,28,1481.04,41469.12
2024-07-26,Laptops,Norte,23,1361.03,31303.69
2024-07-27,Laptops,Norte,29,1490.44,43222.76
2024-07-28,Laptops,Norte,35,1349.24,47223.4
2024-07-29,Laptops,Norte,34,1396.0,47464.0
2024-07-30,Laptops,Norte,41,1301.39,53356.99
2024-07-31,Laptops,Norte,28,1495.03,41860.84
2024-08-01,Laptops,Norte,20,1378.77,27575.4
2024-08-02,Laptops,Norte,27,1422.53,38408.31
2024-08-03,Laptops,Norte,32,1344.95,43038.4
2024-08-04,Laptops,Norte,44,1384.36,60911.84
2024-08-05,Laptops,Norte,31,1328.27,41176.37
2024-08-06,Laptops,Norte,37,1339.36,49556.32
2024-08-07,Laptops,Norte,29,1284.42,37248.18
2024-08-08,Laptops,Norte,29,1380.06,40021.74
2024-08-09,Laptops,Norte,26,1348.49,35060.74
2024-08-10,Laptops,Norte,20,1552.75,31055.0
2024-08-11,Laptops,Norte,30,1318.99,39569.7
2024-08-12,Laptops,Norte,27,1348.75,36416.25
2024-08-13,Laptops,Norte,28,1450.41,40611.48
2024-08-14,Laptops,Norte,27,1327.37,35838.99
2024-08-15,Laptops,Norte,22,1386.66,30506.52
2024-08-16,Laptops,Norte,19,1446.31,27479.89
2024-08-17,Laptops,Norte,29,1441.02,41789.58
2024-08-18,Laptops,Norte,35,1398.55,48949.25
2024-08-19,Laptops,Norte,30,1388.61,41658.3
2024-08-20,Laptops,Norte,28,1462.59,40952.52
2024-08-21,Laptops,Norte,26,1480.16,38484.16
2024-08-22,Laptops,Norte,25,1399.54,34988.5
2024-08-23,Laptops,Norte,25,1430.83,35770.75
2024-08-24,Laptops,Norte,22,1358.27,29881.94
2024-08-25,Laptops,Norte,34,1474.72,50140.48
2024-08-26,Laptops,Norte,32,1448.67,46357.44
2024-08-27,Laptops,Norte,33,1371.96,45274.68
2024-08-28,Laptops,Norte,30,1357.73,40731.9
2024-08-29,Laptops,Norte,21,1520.87,31938.27
2024-08-30,Laptops,Norte,17,1359.1,23104.7
2024-08-31,Laptops,Norte,21,1379.75,28974.75
2024-09-01,Laptops,Norte,25,1306.98,32674.5
2024-09-02,Laptops,Norte,37,1466.28,54252.36
2024-09-03,Laptops,Norte,29,1358.47,39395.63
2024-09-04,Laptops,Norte,24,1396.18,33508.32
2024-09-05,Laptops,Norte,24,1390.02,33360.48
2024-09-06,Laptops,Norte,23,1560.52,35891.96
2024-09-07,Laptops,Norte,23,1520.41,34969.43
2024-09-08,Laptops,Norte,30,1418.07,42542.1
2024-09-09,Laptops,Norte,29,1350.23,39156.67
2024-09-10,Laptops,Norte,29,1404.78,40738.62
2024-09-11,Laptops,Norte,25,1391.21,34780.25
2024-09-12,Laptops,Norte,23,1507.38,34669.74
2024-09-13,Laptops,Norte,17,1576.48,26800.16
2024-09-14,Laptops,Norte,25,1419.39,35484.75
2024-09-15,Laptops,Norte,24,1452.42,34858.08
2024-09-16,Laptops,Norte,37,1533.86,56752.82
2024-09-17,Laptops,Norte,35,1433.52,50173.2
2024-09-18,Laptops,Norte,21,1340.48,28150.08
2024-09-19,Laptops,Norte,23,1389.36,31955.28
2024-09-20,Laptops,Norte,17,1396.88,23746.96
2024-09-21,Laptops,Norte,27,1346.64,36359.28
2024-09-22,Laptops,Norte,38,1400.69,53226.22
2024-09-23,Laptops,Norte,34,1291.05,43895.7
2024-09-24,Laptops,Norte,33,1259.05,41548.65
2024-09-25,Laptops,Norte,31,1393.53,43199.43
2024-09-26,Laptops,Norte,19,1382.35,26264.65
2024-09-27,Laptops,Norte,19,1523.07,28938.33
2024-09-28,Laptops,Norte,27,1364.95,36853.65
2024-09-29,Laptops,Norte,32,1419.86,45435.52
2024-09-30,Laptops,Norte,32,1369.32,43818.24
2024-10-01,Laptops,Norte,34,1270.4,43193.6
2024-10-02,Laptops,Norte,25,1395.41,34885.25
2024-10-03,Laptops,Norte,27,1414.76,38198.52
2024-10-04,Laptops,Norte,17,1360.9,23135.3
2024-10-05,Laptops,Norte,23,1385.38,31863.74
2024-10-06,Laptops,Norte,35,1465.55,51294.25
2024-10-07,Laptops,Norte,32,1380.47,44175.04
2024-10-08,Laptops,Norte,27,1488.84,40198.68
2024-10-09,Laptops,Norte,31,1414.85,43860.35
2024-10-10,Laptops,Norte,26,1473.81,38319.06
2024-10-11,Laptops,Norte,24,1510.72,36257.28
2024-10-12,Laptops,Norte,20,1336.75,26735.0
2024-10-13,Laptops,Norte,35,1475.19,51631.65
2024-10-14,Laptops,Norte,38,1492.49,56714.62
2024-10-15,Laptops,Norte,43,1475.1,63429.3
2024-10-16,Laptops,Norte,32,1381.33,44202.56
2024-10-17,Laptops,Norte,24,1207.26,28974.24
2024-10-18,Laptops,Norte,36,1571.54,56575.44
2024-10-19,Laptops,Norte,21,1290.06,27091.26
2024-10-20,Laptops,Norte,32,1539.72,49271.04
2024-10-21,Laptops,Norte,39,1318.42,51418.38
2024-10-22,Laptops,Norte,35,1312.11,45923.85
2024-10-23,Laptops,Norte,33,1405.6,46384.8
2024-10-24,Laptops,Norte,30,1395.36,41860.8
2024-10-25,Laptops,Norte,25,1552.9,38822.5
2024-10-26,Laptops,Norte,32,1354.28,43336.96
2024-10-27,Laptops,Norte,42,1464.27,61499.34
2024-10-28,Laptops,Norte,39,1435.8,55996.2
2024-10-29,Laptops,Norte,33,1338.07,44156.31
2024-10-30,Laptops,Norte,37,1439.31,53254.47
2024-10-31,Laptops,Norte,30,1394.82,41844.6
2024-11-01,Laptops,Norte,28,1482.98,41523.44
2024-11-02,Laptops,Norte,27,1385.27,37402.29
2024-11-03,Laptops,Norte,27,1504.38,40618.26
2024-11-04,Laptops,Norte,34,1426.59,48504.06
2024-11-05,Laptops,Norte,41,1315.92,53952.72
2024-11-06,Laptops,Norte,34,1275.94,43381.96
2024-11-07,Laptops,Norte,30,1528.63,45858.9
2024-11-08,Laptops,Norte,27,1396.55,37706.85
2024-11-09,Laptops,Norte,33,1396.06,46069.98
2024-11-10,Laptops,Norte,37,1418.11,52470.07
2024-11-11,Laptops,Norte,46,1397.74,64296.04
2024-11-12,Laptops,Norte,45,1408.64,63388.8
2024-11-13,Laptops,Norte,30,1286.2,38586.0
2024-11-14,Laptops,Norte,27,1465.99,39581.73
2024-11-15,Laptops,Norte,61,1412.55,86165.55
2024-11-16,Laptops,Norte,63,1449.5,91318.5
2024-11-17,Laptops,Norte,73,1361.75,99407.75
2024-11-18,Laptops,Norte,56,1399.91,78394.96
2024-11-19,Laptops,Norte,76,1300.1,98807.6
2024-11-20,Laptops,Norte,68,1478.43,100533.24
2024-11-21,Laptops,Norte,56,1392.11,77958.16
2024-11-22,Laptops,Norte,45,1232.3,55453.5
2024-11-23,Laptops,Norte,66,1375.34,90772.44
2024-11-24,Laptops,Norte,88,1427.31,125603.28
2024-11-25,Laptops,Norte,84,1503.77,126316.68
2024-11-26,Laptops,Norte,79,1298.11,102550.69
2024-11-27,Laptops,Norte,75,1491.98,111898.5
2024-11-28,Laptops,Norte,80,1450.26,116020.8
2024-11-29,Laptops,Norte,54,1368.9,73920.6
2024-11-30,Laptops,Norte,72,1463.1,105343.2
2024-12-01,Laptops,Norte,65,1422.39,92455.35
2024-12-02,Laptops,Norte,74,1361.51,100751.74
2024-12-03,Laptops,Norte,52,1477.84,76847.68
2024-12-04,Laptops,Norte,55,1498.12,82396.6
2024-12-05,Laptops,Norte,56,1301.79,72900.24
2024-12-06,Laptops,Norte,68,1425.72,96948.96
2024-12-07,Laptops,Norte,57,1389.17,79182.69
2024-12-08,Laptops,Norte,93,1433.19,133286.67
2024-12-09,Laptops,Norte,64,1377.18,88139.52
2024-12-10,Laptops,Norte,71,1506.17,106938.07
2024-12-11,Laptops,Norte,56,1268.7,71047.2
2024-12-12,Laptops,Norte,60,1412.72,84763.2
2024-12-13,Laptops,Norte,64,1363.03,87233.92
2024-12-14,Laptops,Norte,53,1383.63,73332.39
2024-12-15,Laptops,Norte,51,1264.79,64504.29
2024-12-16,Laptops,Norte,84,1489.24,125096.16
2024-12-17,Laptops,Norte,66,1301.83,85920.78
2024-12-18,Laptops,Norte,57,1431.82,81613.74
2024-12-19,Laptops,Norte,57,1361.07,77580.99
2024-12-20,Laptops,Norte,70,1380.56,96639.2
2024-12-21,Laptops,Norte,71,1441.05,102314.55
2024-12-22,Laptops,Norte,52,1486.53,77299.56
2024-12-23,Laptops,Norte,86,1307.05,112406.3
2024-12-24,Laptops,Norte,72,1371.1,98719.2
2024-12-25,Laptops,Norte,53,1419.49,75232.97
2024-12-26,Laptops,Norte,46,1396.87,64256.02
2024-12-27,Laptops,Norte,44,1459.5,64218.0
2024-12-28,Laptops,Norte,44,1505.45,66239.8
2024-12-29,Laptops,Norte,63,1353.25,85254.75
2024-12-30,Laptops,Norte,50,1341.4,67070.0
2023-01-01,Laptops,Centro,40,1329.62,53184.8
2023-01-02,Laptops,Centro,27,1500.38,40510.26
2023-01-03,Laptops,Centro,29,1381.38,40060.02
2023-01-04,Laptops,Centro,22,1307.8,28771.6
2023-01-05,Laptops,Centro,28,1327.19,37161.32
2023-01-06,Laptops,Centro,23,1399.6,32190.8
2023-01-07,Laptops,Centro,29,1365.92,39611.68
2023-01-08,Laptops,Centro,36,1396.34,50268.24
2023-01-09,Laptops,Centro,33,1593.83,52596.39
2023-01-10,Laptops,Centro,35,1315.98,46059.3
2023-01-11,Laptops,Centro,26,1442.0,37492.0
2023-01-12,Laptops,Centro,22,1481.96,32603.12
2023-01-13,Laptops,Centro,28,1472.76,41237.28
2023-01-14,Laptops,Centro,29,1318.76,38244.04
2023-01-15,Laptops,Centro,39,1396.61,54467.79
2023-01-16,Laptops,Centro,35,1288.39,45093.65
2023-01-17,Laptops,Centro,32,1444.35,46219.2
2023-01-18,Laptops,Centro,37,1356.84,50203.08
2023-01-19,Laptops,Centro,34,1412.37,48020.58
2023-01-20,Laptops,Centro,28,1485.19,41585.32
2023-01-21,Laptops,Centro,28,1406.07,39369.96
2023-01-22,Laptops,Centro,32,1404.85,44955.2
2023-01-23,Laptops,Centro,37,1373.93,50835.41
2023-01-24,Laptops,Centro,37,1477.48,54666.76
2023-01-25,Laptops,Centro,30,1351.03,40530.9
2023-01-26,Laptops,Centro,23,1419.73,32653.79
2023-01-27,Laptops,Centro,27,1430.36,38619.72
2023-01-28,Laptops,Centro,38,1443.11,54838.18
2023-01-29,Laptops,Centro,39,1412.39,55083.21
2023-01-30,Laptops,Centro,39,1320.77,51510.03
2023-01-31,Laptops,Centro,40,1390.65,55626.0
2023-02-01,Laptops,Centro,29,1274.49,36960.21
2023-02-02,Laptops,Centro,25,1373.58,34339.5
2023-02-03,Laptops,Centro,27,1436.23,38778.21
2023-02-04,Laptops,Centro,34,1460.86,49669.24
2023-02-05,Laptops,Centro,32,1346.85,43099.2
2023-02-06,Laptops,Centro,47,1535.01,72145.47
2023-02-07,Laptops,Centro,37,1283.71,47497.27
2023-02-08,Laptops,Centro,27,1424.33,38456.91
2023-02-09,Laptops,Centro,31,1431.24,44368.44
2023-02-10,Laptops,Centro,27,1432.48,38676.96
2023-02-11,Laptops,Centro,31,1420.07,44022.17
2023-02-12,Laptops,Centro,30,1398.16,41944.8
2023-02-13,Laptops,Centro,33,1510.97,49862.01
2023-02-14,Laptops,Centro,25,1319.87,32996.75
2023-02-15,Laptops,Centro,36,1369.87,49315.32
2023-02-16,Laptops,Centro,30,1400.97,42029.1
2023-02-17,Laptops,Centro,26,1382.93,35956.18
2023-02-18,Laptops,Centro,29,1327.66,38502.14
2023-02-19,Laptops,Centro,40,1435.55,57422.0
2023-02-20,Laptops,Centro,36,1410.62,50782.32
2023-02-21,Laptops,Centro,42,1510.81,63454.02
2023-02-22,Laptops,Centro,33,1450.21,47856.93
2023-02-23,Laptops,Centro,27,1469.28,39670.56
2023-02-24,Laptops,Centro,26,1466.59,38131.34
2023-02-25,Laptops,Centro,29,1322.62,38355.98
2023-02-26,Laptops,Centro,34,1370.6,46600.4
2023-02-27,Laptops,Centro,50,1372.62,68631.0
2023-02-28,Laptops,Centro,51,1472.99,75122.49
2023-03-01,Laptops,Centro,33,1407.14,46435.62
2023-03-02,Laptops,Centro,32,1397.7,44726.4
2023-03-03,Laptops,Centro,32,1392.94,44574.08
2023-03-04,Laptops,Centro,26,1472.64,38288.64
2023-03-05,Laptops,Centro,35,1328.22,46487.7
2023-03-06,Laptops,Centro,45,1400.6,63027.0
2023-03-07,Laptops,Centro,38,1502.38,57090.44
2023-03-08,Laptops,Centro,36,1433.95,51622.2
2023-03-09,Laptops,Centro,27,1372.22,37049.94
2023-03-10,Laptops,Centro,26,1417.52,36855.52
2023-03-11,Laptops,Centro,25,1296.81,32420.25
2023-03-12,Laptops,Centro,39,1351.52,52709.28
2023-03-13,Laptops,Centro,37,1376.48,50929.76
2023-03-14,Laptops,Centro,43,1321.36,56818.48
2023-03-15,Laptops,Centro,36,1445.98,52055.28
2023-03-16,Laptops,Centro,29,1316.15,38168.35
2023-03-17,Laptops,Centro,31,1481.52,45927.12
2023-03-18,Laptops,Centro,32,1435.98,45951.36
2023-03-19,Laptops,Centro,43,1352.74,58167.82
2023-03-20,Laptops,Centro,32,1362.68,43605.76
2023-03-21,Laptops,Centro,40,1397.81,55912.4
2023-03-22,Laptops,Centro,39,1461.25,56988.75
2023-03-23,Laptops,Centro,38,1393.7,52960.6
2023-03-24,Laptops,Centro,29,1468.34,42581.86
2023-03-25,Laptops,Centro,23,1397.6,32144.8
2023-03-26,Laptops,Centro,46,1443.39,66395.94
2023-03-27,Laptops,Centro,32,1499.68,47989.76
2023-03-28,Laptops,Centro,38,1413.49,53712.62
2023-03-29,Laptops,Centro,35,1324.81,46368.35
2023-03-30,Laptops,Centro,27,1385.1,37397.7
2023-03-31,Laptops,Centro,25,1534.0,38350.0
2023-04-01,Laptops,Centro,32,1362.87,43611.84
2023-04-02,Laptops,Centro,26,1270.31,33028.06
2023-04-03,Laptops,Centro,36,1332.06,47954.16
2023-04-04,Laptops,Centro,39,1381.87,53892.93
2023-04-05,Laptops,Centro,35,1432.25,50128.75
2023-04-06,Laptops,Centro,29,1478.36,42872.44
2023-04-07,Laptops,Centro,24,1341.55,32197.2
2023-04-08,Laptops,Centro,27,1491.36,40266.72
2023-04-09,Laptops,Centro,34,1448.6,49252.4
2023-04-10,Laptops,Centro,34,1472.5,50065.0
2023-04-11,Laptops,Centro,39,1467.27,57223.53
2023-04-12,Laptops,Centro,33,1371.69,45265.77
2023-04-13,Laptops,Centro,34,1524.39,51829.26
2023-04-14,Laptops,Centro,23,1490.26,34275.98
2023-04-15,Laptops,Centro,37,1405.14,51990.18
2023-04-16,Laptops,Centro,30,1497.17,44915.1
2023-04-17,Laptops,Centro,40,1582.95,63318.0
2023-04-18,Laptops,Centro,34,1468.64,49933.76
2023-04-19,Laptops,Centro,30,1265.07,37952.1
2023-04-20,Laptops,Centro,24,1286.51,30876.24
2023-04-21,Laptops,Centro,24,1420.38,34089.12
2023-04-22,Laptops,Centro,30,1336.89,40106.7
2023-04-23,Laptops,Centro,30,1349.46,40483.8
2023-04-24,Laptops,Centro,44,1417.08,62351.52
2023-04-25,Laptops,Centro,36,1374.4,49478.4
2023-04-26,Laptops,Centro,30,1460.65,43819.5
2023-04-27,Laptops,Centro,32,1469.48,47023.36
2023-04-28,Laptops,Centro,25,1328.63,33215.75
2023-04-29,Laptops,Centro,34,1420.49,48296.66
2023-04-30,Laptops,Centro,34,1366.1,46447.4
2023-05-01,Laptops,Centro,43,1451.26,62404.18
2023-05-02,Laptops,Centro,35,1385.55,48494.25
2023-05-03,Laptops,Centro,32,1466.0,46912.0
2023-05-04,Laptops,Centro,23,1395.28,32091.44
2023-05-05,Laptops,Centro,25,1510.51,37762.75
2023-05-06,Laptops,Centro,26,1418.81,36889.06
2023-05-07,Laptops,Centro,33,1293.15,42673.95
2023-05-08,Laptops,Centro,36,1439.66,51827.76
2023-05-09,Laptops,Centro,34,1379.02,46886.68
2023-05-10,Laptops,Centro,24,1258.39,30201.36
2023-05-11,Laptops,Centro,24,1377.25,33054.0
2023-05-12,Laptops,Centro,17,1438.68,24457.56
2023-05-13,Laptops,Centro,25,1454.38,36359.5
2023-05-14,Laptops,Centro,32,1446.7,46294.4
2023-05-15,Laptops,Centro,50,1398.66,69933.0
2023-05-16,Laptops,Centro,32,1374.11,43971.52
2023-05-17,Laptops,Centro,35,1336.63,46782.05
2023-05-18,Laptops,Centro,24,1458.86,35012.64
2023-05-19,Laptops,Centro,28,1449.18,40577.04
2023-05-20,Laptops,Centro,28,1358.7,38043.6
2023-05-21,Laptops,Centro,31,1503.26,46601.06
2023-05-22,Laptops,Centro,38,1463.57,55615.66
2023-05-23,Laptops,Centro,35,1464.48,51256.8
2023-05-24,Laptops,Centro,38,1398.55,53144.9
2023-05-25,Laptops,Centro,27,1540.75,41600.25
2023-05-26,Laptops,Centro,22,1343.38,29554.36
2023-05-27,Laptops,Centro,31,1251.04,38782.24
2023-05-28,Laptops,Centro,31,1463.79,45377.49
2023-05-29,Laptops,Centro,29,1467.63,42561.27
2023-05-30,Laptops,Centro,41,1459.85,59853.85
2023-05-31,Laptops,Centro,34,1487.23,50565.82
2023-06-01,Laptops,Centro,25,1481.31,37032.75
2023-06-02,Laptops,Centro,29,1484.97,43064.13
2023-06-03,Laptops,Centro,25,1428.02,35700.5
2023-06-04,Laptops,Centro,32,1428.07,45698.24
2023-06-05,Laptops,Centro,33,1410.85,46558.05
2023-06-06,Laptops,Centro,40,1476.29,59051.6
2023-06-07,Laptops,Centro,26,1352.34,35160.84
2023-06-08,Laptops,Centro,23,1391.28,31999.44
2023-06-09,Laptops,Centro,22,1326.93,29192.46
2023-06-10,Laptops,Centro,21,1446.22,30370.62
2023-06-11,Laptops,Centro,37,1515.65,56079.05
2023-06-12,Laptops,Centro,41,1343.69,55091.29
2023-06-13,Laptops,Centro,33,1285.73,42429.09
2023-06-14,Laptops,Centro,29,1396.24,40490.96
2023-06-15,Laptops,Centro,20,1422.29,28445.8
2023-06-16,Laptops,Centro,17,1389.3,23618.1
2023-06-17,Laptops,Centro,23,1316.34,30275.82
2023-06-18,Laptops,Centro,27,1477.45,39891.15
2023-06-19,Laptops,Centro,22,1423.81,31323.82
2023-06-20,Laptops,Centro,33,1526.45,50372.85
2023-06-21,Laptops,Centro,25,1468.36,36709.0
2023-06-22,Laptops,Centro,18,1341.26,24142.68
2023-06-23,Laptops,Centro,17,1433.84,24375.28
2023-06-24,Laptops,Centro,24,1441.83,34603.92
2023-06-25,Laptops,Centro,23,1514.5,34833.5
2023-06-26,Laptops,Centro,30,1359.97,40799.1
2023-06-27,Laptops,Centro,28,1312.79,36758.12
2023-06-28,Laptops,Centro,20,1402.52,28050.4
2023-06-29,Laptops,Centro,21,1386.39,29114.19
2023-06-30,Laptops,Centro,19,1384.53,26306.07
2023-07-01,Laptops,Centro,17,1423.55,24200.35
2023-07-02,Laptops,Centro,34,1203.59,40922.06
2023-07-03,Laptops,Centro,29,1320.96,38307.84
2023-07-04,Laptops,Centro,33,1408.81,46490.73
2023-07-05,Laptops,Centro,27,1394.27,37645.29
2023-07-06,Laptops,Centro,24,1540.27,36966.48
2023-07-07,Laptops,Centro,19,1400.83,26615.77
2023-07-08,Laptops,Centro,20,1305.15,26103.0
2023-07-09,Laptops,Centro,32,1351.43,43245.76
2023-07-10,Laptops,Centro,27,1469.49,39676.23
2023-07-11,Laptops,Centro,28,1382.3,38704.4
2023-07-12,Laptops,Centro,24,1257.67,30184.08
2023-07-13,Laptops,Centro,20,1446.67,28933.4
2023-07-14,Laptops,Centro,17,1480.25,25164.25
2023-07-15,Laptops,Centro,18,1392.52,25065.36
2023-07-16,Laptops,Centro,20,1361.64,27232.8
2023-07-17,Laptops,Centro,22,1459.59,32110.98
2023-07-18,Laptops,Centro,24,1260.51,30252.24
2023-07-19,Laptops,Centro,22,1453.01,31966.22
2023-07-20,Laptops,Centro,9,1402.86,12625.74
2023-07-21,Laptops,Centro,16,1461.88,23390.08
2023-07-22,Laptops,Centro,13,1320.82,17170.66
2023-07-23,Laptops,Centro,22,1395.94,30710.68
2023-07-24,Laptops,Centro,24,1468.14,35235.36
2023-07-25,Laptops,Centro,20,1438.45,28769.0
2023-07-26,Laptops,Centro,16,1225.41,19606.56
2023-07-27,Laptops,Centro,24,1459.76,35034.24
2023-07-28,Laptops,Centro,23,1474.64,33916.72
2023-07-29,Laptops,Centro,16,1429.59,22873.44
2023-07-30,Laptops,Centro,17,1404.99,23884.83
2023-07-31,Laptops,Centro,22,1470.42,32349.24
2023-08-01,Laptops,Centro,24,1408.73,33809.52
2023-08-02,Laptops,Centro,20,1275.58,25511.6
2023-08-03,Laptops,Centro,15,1348.61,20229.15
2023-08-04,Laptops,Centro,21,1508.37,31675.77
2023-08-05,Laptops,Centro,18,1383.5,24903.0
2023-08-06,Laptops,Centro,22,1416.29,31158.38
2023-08-07,Laptops,Centro,25,1283.14,32078.5
2023-08-08,Laptops,Centro,16,1437.92,23006.72
2023-08-09,Laptops,Centro,16,1442.26,23076.16
2023-08-10,Laptops,Centro,13,1560.03,20280.39
2023-08-11,Laptops,Centro,11,1456.48,16021.28
2023-08-12,Laptops,Centro,14,1467.72,20548.08
2023-08-13,Laptops,Centro,22,1272.67,27998.74
2023-08-14,Laptops,Centro,19,1360.94,25857.86
2023-08-15,Laptops,Centro,21,1548.21,32512.41
2023-08-16,Laptops,Centro,18,1463.36,26340.48
2023-08-17,Laptops,Centro,16,1433.87,22941.92
2023-08-18,Laptops,Centro,17,1528.11,25977.87
2023-08-19,Laptops,Centro,18,1341.33,24143.94
2023-08-20,Laptops,Centro,22,1427.1,31396.2
2023-08-21,Laptops,Centro,27,1434.55,38732.85
2023-08-22,Laptops,Centro,22,1391.05,30603.1
2023-08-23,Laptops,Centro,15,1300.81,19512.15
2023-08-24,Laptops,Centro,18,1504.97,27089.46
2023-08-25,Laptops,Centro,15,1406.91,21103.65
2023-08-26,Laptops,Centro,19,1431.45,27197.55
2023-08-27,Laptops,Centro,25,1352.21,33805.25
2023-08-28,Laptops,Centro,24,1349.62,32390.88
2023-08-29,Laptops,Centro,25,1376.9,34422.5
2023-08-30,Laptops,Centro,17,1384.15,23530.55
2023-08-31,Laptops,Centro,12,1478.54,17742.48
2023-09-01,Laptops,Centro,15,1427.09,21406.35
2023-09-02,Laptops,Centro,16,1330.85,21293.6
2023-09-03,Laptops,Centro,19,1294.92,24603.48
2023-09-04,Laptops,Centro,25,1465.77,36644.25
2023-09-05,Laptops,Centro,23,1473.2,33883.6
2023-09-06,Laptops,Centro,19,1378.67,26194.73
2023-09-07,Laptops,Centro,13,1356.07,17628.91
2023-09-08,Laptops,Centro,16,1403.82,22461.12
2023-09-09,Laptops,Centro,12,1404.16,16849.92
2023-09-10,Laptops,Centro,21,1419.68,29813.28
2023-09-11,Laptops,Centro,22,1474.9,32447.8
2023-09-12,Laptops,Centro,18,1469.25,26446.5
2023-09-13,Laptops,Centro,16,1460.77,23372.32
2023-09-14,Laptops,Centro,17,1328.93,22591.81
2023-09-15,Laptops,Centro,15,1436.93,21553.95
2023-09-16,Laptops,Centro,22,1423.53,31317.66
2023-09-17,Laptops,Centro,15,1310.45,19656.75
2023-09-18,Laptops,Centro,29,1373.87,39842.23
2023-09-19,Laptops,Centro,21,1434.8,30130.8
2023-09-20,Laptops,Centro,16,1300.92,20814.72
2023-09-21,Laptops,Centro,13,1358.46,17659.98
2023-09-22,Laptops,Centro,12,1406.57,16878.84
